,DOI,Journal,Type,Title,Publish_Time,Issue_Time,Co Author,Author,Rank,Nationality,Abs_country,Abs_GPE,Abs_LOC,index,Nationality_clean,country_code,region_code,GPE,NORP,LOC,ORG,LANG
71,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Aixa San Emeterio,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",71,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
72,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Asier Gómez-Olivencia,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",72,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
73,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Carflos Pérez-Garrido,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",73,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
74,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Martina Demuro,Other,Australia,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",74,Australia,AU,OC,,,"['châtelperronian', 'the iberian peninsula']",,
75,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Isidoro Campaña,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",75,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
76,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Laurence Bourguignon,Other,France,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",76,France,FR,EU,,,"['châtelperronian', 'the iberian peninsula']",,
77,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Alfonso Benito-Calvo,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",77,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
78,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,María J. Iriarte,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",78,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
79,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Arantza Aranburu,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",79,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
80,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Amaia Arranz-Otaegi,Other,Denmark,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",80,Denmark,DK,EU,,,"['châtelperronian', 'the iberian peninsula']",,
81,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Diego Garate,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",81,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
82,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,María Silva-Gago,Other,Spain,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",82,Spain,ES,EU,,,"['châtelperronian', 'the iberian peninsula']",,
83,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Christelle Lahaye,Other,France,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",83,France,FR,EU,,,"['châtelperronian', 'the iberian peninsula']",,
84,https://doi.org/10.1371/journal.pone.0265219,PLOS ONE,Research Article,the intrusive nature of the châtelperronian in the iberian peninsula,"March 30, 2022","March 30, 2022",True,Illuminada Ortega,Other,France,['40' 'France'],['France' 'Neandertals'],"['Europe' 'the Paris Basin' 'the Northern Iberian Peninsula'
 'the Northern Iberian Peninsula' 'Middle Paleolithic'
 'Middle Paleolithic']",84,France,FR,EU,,,"['châtelperronian', 'the iberian peninsula']",,
85,https://doi.org/10.1371/journal.pone.0266110,PLOS ONE,Research Article,preliminary study for dose evaluation depending on dose range with optically stimulated luminescence dosimeter considering individual dosimeter sensitivity,"March 29, 2022","March 29, 2022",False,Su Chul Han,First,South Korea,[],['Quadratic'],[],85,South Korea,KR,AS,,,,,
86,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Ayala Amir,First,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],86,Israel,IL,AS,,,,,
87,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Israel Finkelstein,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],87,Israel,IL,AS,,,,,
88,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Yiftah Shalev,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],88,Israel,IL,AS,,,,,
89,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Joe Uziel,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],89,Israel,IL,AS,,,,,
90,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Ortal Chalaf,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],90,Israel,IL,AS,,,,,
91,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Liora Freud,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],91,Israel,IL,AS,,,,,
92,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Ronny Neumann,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],92,Israel,IL,AS,,,,,
93,https://doi.org/10.1371/journal.pone.0266085,PLOS ONE,Research Article,residue analysis evidence for wine enriched with vanilla consumed in jerusalem on the eve of the babylonian destruction in 586 bce,"March 29, 2022","March 29, 2022",True,Yuval Gadot,Other,Israel,['586'],['Jerusalem' 'Levant' 'echo Jerusalem'],[],93,Israel,IL,AS,,,,,
94,https://doi.org/10.1371/journal.pone.0265727,PLOS ONE,Research Article,"kaizer hill (modi‘in), a pre-pottery neolithic a quarry site – the terraced slopes","March 24, 2022","March 24, 2022",True,Naama Goren-Inbar,First,Israel,[],[],['Kaizer Hill'],94,Israel,IL,AS,,['modi‘in'],['kaizer hill'],,
95,https://doi.org/10.1371/journal.pone.0265727,PLOS ONE,Research Article,"kaizer hill (modi‘in), a pre-pottery neolithic a quarry site – the terraced slopes","March 24, 2022","March 24, 2022",True,Anna Belfer-Cohen,Other,Israel,[],[],['Kaizer Hill'],95,Israel,IL,AS,,['modi‘in'],['kaizer hill'],,
96,https://doi.org/10.1371/journal.pone.0265727,PLOS ONE,Research Article,"kaizer hill (modi‘in), a pre-pottery neolithic a quarry site – the terraced slopes","March 24, 2022","March 24, 2022",True,Leore Grosman,Other,Israel,[],[],['Kaizer Hill'],96,Israel,IL,AS,,['modi‘in'],['kaizer hill'],,
97,https://doi.org/10.1371/journal.pone.0265727,PLOS ONE,Research Article,"kaizer hill (modi‘in), a pre-pottery neolithic a quarry site – the terraced slopes","March 24, 2022","March 24, 2022",True,Gadi Herzlinger,Other,Israel,[],[],['Kaizer Hill'],97,Israel,IL,AS,,['modi‘in'],['kaizer hill'],,
98,https://doi.org/10.1371/journal.pone.0265727,PLOS ONE,Research Article,"kaizer hill (modi‘in), a pre-pottery neolithic a quarry site – the terraced slopes","March 24, 2022","March 24, 2022",True,Aviad Agam,Other,Germany,[],[],['Kaizer Hill'],98,Germany,DE,EU,,['modi‘in'],['kaizer hill'],,
99,https://doi.org/10.1371/journal.pone.0265597,PLOS ONE,Research Article,"does the locally-adaptive model of archaeological potential (lamap) work for hunter-gatherer sites? a test using data from the tanana valley, alaska","March 17, 2022","March 17, 2022",True,Rob Rondeau,First,Canada,['90' '92' '12'],['Alaska'],['the Tanana Valley'],99,Canada,CA,NA,['alaska'],,['the tanana valley'],,
100,https://doi.org/10.1371/journal.pone.0265597,PLOS ONE,Research Article,"does the locally-adaptive model of archaeological potential (lamap) work for hunter-gatherer sites? a test using data from the tanana valley, alaska","March 17, 2022","March 17, 2022",True,W. Christopher Carleton,Other,Germany,['90' '92' '12'],['Alaska'],['the Tanana Valley'],100,Germany,DE,EU,['alaska'],,['the tanana valley'],,
101,https://doi.org/10.1371/journal.pone.0265597,PLOS ONE,Research Article,"does the locally-adaptive model of archaeological potential (lamap) work for hunter-gatherer sites? a test using data from the tanana valley, alaska","March 17, 2022","March 17, 2022",True,Mark Collard,Other,Canada,['90' '92' '12'],['Alaska'],['the Tanana Valley'],101,Canada,CA,NA,['alaska'],,['the tanana valley'],,
102,https://doi.org/10.1371/journal.pone.0265597,PLOS ONE,Research Article,"does the locally-adaptive model of archaeological potential (lamap) work for hunter-gatherer sites? a test using data from the tanana valley, alaska","March 17, 2022","March 17, 2022",True,Jonathan Driver,Other,Canada,['90' '92' '12'],['Alaska'],['the Tanana Valley'],102,Canada,CA,NA,['alaska'],,['the tanana valley'],,
103,https://doi.org/10.1371/journal.pone.0265329,PLOS ONE,Research Article,"late pleistocene pottery production and exchange: provenance studies of hunter-gatherer wares from southern kyushu, japan by neutron activation analysis","March 16, 2022","March 16, 2022",True,Fumie Iizuka,First,Japan,['Japan'],['Japan' 'Tanegashima'],['East Asia' 'Tanegashima Island' 'the Incipient Jomon'],103,Japan,JP,AS,"['kyushu', 'japan']",,,,
104,https://doi.org/10.1371/journal.pone.0265329,PLOS ONE,Research Article,"late pleistocene pottery production and exchange: provenance studies of hunter-gatherer wares from southern kyushu, japan by neutron activation analysis","March 16, 2022","March 16, 2022",True,Jeffrey R. Ferguson,Other,United States of America,['Japan'],['Japan' 'Tanegashima'],['East Asia' 'Tanegashima Island' 'the Incipient Jomon'],104,United States,US,NA,"['kyushu', 'japan']",,,,
105,https://doi.org/10.1371/journal.pone.0265329,PLOS ONE,Research Article,"late pleistocene pottery production and exchange: provenance studies of hunter-gatherer wares from southern kyushu, japan by neutron activation analysis","March 16, 2022","March 16, 2022",True,Masami Izuho,Other,Japan,['Japan'],['Japan' 'Tanegashima'],['East Asia' 'Tanegashima Island' 'the Incipient Jomon'],105,Japan,JP,AS,"['kyushu', 'japan']",,,,
106,https://doi.org/10.1371/journal.pone.0263823,PLOS ONE,Research Article,emergence of monopoly–copper exchange networks during the late bronze age in the western and central balkans,"March 11, 2022","March 11, 2022",True,Mario Gavranović,First,Austria,[],[],"['Balkans' 'Europe' 'Alps' 'Alps' 'Balkans' 'North Macedonia'
 'Northern Italy' 'Alps' 'Balkans']",106,Austria,AT,EU,,,['balkans'],,
